Address,beforeDOTA,afterDOTA,status
15iuVL29cqLZrs6tQDT4ZvUwiJ29yNoSHJwvzq4ArtVBoBsQ,0.0,1.01,New
14DRMSz2ixLTvqT69Uvk9mMeFuN4oqePtYtnM44WhEeCAeoU,2.0,1.92,Old
12E4SDu4Rzeufoxq7ttvVzT6uXo2FqeBtv3G5thgeRqPKDgk,0.0,0.0,Old
16QN7QDKm25kEY5ryszpFvzkigeFEDfsnqZpkPUo1q9mz1Sd,0.0,1.42,New
16iffG1MT7WH2fzE34jS25SKfR2Ki4VBeg4YoV9bz2A2MsaN,0.0,1.01,New
167uDnZK5iHRTZyPuo2ZTv3kfMBHZUhHQaNSbkjvw446qGFi,0.0,0.0,Old
13ivA2yLRxQReF9mP3Ba11s9SRvPBfmTLBLVoBuK7wtLQH3G,0.0,1.01,New
1RBXyTUC7FxMF2HdJCAVck95e4ymx6g1bXo5Z2kq8nhoXQ6,0.0,1.17,New
1vXYN5MPzr81jFdUvXRjBAoLVqrRjrAT6cEwUYMJdzi9B4N,0.0,0.0,Old
16PYafB5gMwBZsWBXfUEC5chqLrvWHEZ5CugPc6qUqvMEWve,0.0,1.17,New
15txRCSZJ59sRMuU1ET5eZemZXrTUUGhu84SvGnEZatraWZd,0.0,1.11,New
1jtFAN6Yavgev3abqWasdUrAMPPPxGBDP5uFMLiTWWHRxgm,0.0,1.01,New
1WXXhgNVzJw4ALj8GbBRXSUMniB2QzBV62GDvFeBAK7umTV,0.0,12.08,New
14VbQLNTtH2JHrSeDmoa7BDcyMxSMJ2ZKFuPjP5nZNLeQo4h,0.0,1.01,New
14mpfJqeVyDbv6f9wyhniaznqfDvWW1uJPyECrMb8LVXhLNw,0.0,1.43,New
1639a2eU3C7d4V3XrFjJCMAPJBQk3MC3ejRf6oGngqcx1kbB,0.0,1.01,New
14YM3gA6syGx3ZNG5WafsRjMxm3vJeBxSf4Rj4XFG59iE5vo,0.0,1.86,New
1Ktme1M1RvFCAXZdFqAEbM9swe3qzM3sChx7hpRfCegqrXD,0.0,2.21,New
12bXt2UyM2ery268QMGGa9a7UwZF6MLSfrFHFZKrv3NQ5eEu,0.0,0.0,Old
14KSErFV21NpCmd4V8QHj5hR9wojuqRmgE9mtzMSoeRGwsQf,0.0,1.0,New
129UKc4HEnfwCGWyWNMu5BDFV5V1vNVpjLX84yBQrkTopnKj,0.0,2.96,New
14Svf7uoCgUCK9WPYJx5hPXak7PiBeTXEDThDCd2F7aQA1K9,0.0,1.57,New
1vkZc7V6223QfAGA1mDAsrfvpNYNcCnoDPWfGq6KFvdMvzs,0.0,0.0,Old
15QAP8WzioapjgekDaig6dna2SXcYqyKLa8NkirbN17ioTHt,0.0,1.01,New
12VYTKD1RRrCD3edvYiwh5UJmAWRqTiY74p4N6ZL5MM2xaaS,0.0,1.15,New
13NFuVnZpJzsQTVJywZ3958gPSQZDfeLNvBhidiMxbnG7v1f,24.86,23.44,Old
12Be2GcKcxk98KP3T7cSL2j44o4Dij2MLrG45wyY468np1Hc,0.0,1.02,New
15yxCoU5za98D6EniLgcZGsUp774bBTmU8y6Xouf7xmcRuQQ,0.0,1.14,New
16cCg6D1jHsqFe7J1gjh6KScqYPUditfwwENpHcmo5zUxDmh,1.0,0.0,Old
168MbGLvmhmefz35imVcp4w3PpSLQywdLAyojXQSH1jmY9i8,0.0,1.33,New
16wgHCPV5wwAmz2SZ4oDFgF9RzYdV4wexffBDyq68xBGoeh,0.0,3.47,New
14uQiv35yqYLaLpzvAVw2krUb9LG3qy9GFfemVmjbagKt8VW,0.0,0.0,Old
13KfYuxDE4sRTyZ3g7F38X6Q7eiRVw4ohYRaFYofiUSiUtiR,0.0,8.16,New
15tMEMu6sWQ31frPXzR3d633VX82UEUjWRgmBDqdnWJniEjR,0.0,11.57,New
1nWkar3EUxrHafH36pJXmx58eKwBg1xDwsMQq3FWcqujfZd,0.0,1.19,New
1exsEBbLFJL7JXunYnBvuPGg6ZF9dPrQdYW9ni4hFjhmNvt,0.0,1.87,New
162H8hf8EqoH5F2U7rU2o2wLURtRPiwGPZywbs835axoNjjj,0.0,1.01,New
136XHDRFyu3z3dsKQPa8RweHEmshyN4z5F4469XW5L8JLVfi,1.01,3.46,Old
1Ng9Ewj1TS1QNgYHH7FEBRd7GLE5sc4axWjV8N9tHwFsRJr,0.0,1.21,New
15GFFT9uuuBmh7ghiRLcxgEHoDjeBeUFveM5EEf1L4W68oyG,0.0,1.21,New
15idiFBcg7j3QKFMHmpoXyHs12MXSkv24Z8RucSs2wxnAAG5,0.0,1.21,New
133GofQUzsbkx86dKJTfpv3HDpafobw3gjgErVzjTBamY6zC,0.0,1.63,New
15MkjgNK34Hfod8mX3qJagpLJU6HeYA8rhfidqmHFdsaSadD,2.98,16.8,Old
13xdYeyTysHLoKTYHdmNuLQh2iBoCyXPPTfENyrGUr2UHfpL,0.0,1.89,New
13Y5darFU2iGk6CmcEtzxN6ouxdEeDw7yDUpDqJQ3Xvkxjhu,0.0,1.01,New
15JPUXzV3DwQ8JRdMYWVB9Pr25m7rqNmSCQMmRiPqxKhgDeK,0.0,1.32,New
1gREAgtLauRsDBK3yDrqmzAetc8GnrCoBXBmA3XAUY26D1H,0.0,0.0,Old
16a2FCoBMdv65UGtz6eU95yhBCXzmW7RHJNqRgz217sdKka1,0.0,1.81,New
14Y4skRg8ktvb9AY5poD1fRf5eZJgK8HxBQPY5eYf3sohtPy,0.0,1.77,New
13ac5iZNFq7hQ91Qg8wn3WnM8VLKgGEifXvB8wKn1ZxBQTZC,0.0,1.01,New
1rsEfmHUntCVhyc3ZdMx8UbwiPoTZByYQFq2K12N3SyDwAf,0.0,9.3,New
1RR2jFyjNkonJNnRqWSDnzLDdChC2yo2rthAbzvTiV8YYMT,0.0,1.01,New
16SAZeo3eyZBAGNyHxyEdctKyLj2PtbEAq1UVZ4MDNyworwK,0.0,1.01,New
12U8yXJpR6ih7QSe6H5Ejx1xTTU2DBCjerBtH6jzn9tgctW6,0.0,1.02,New
14DugBKatKmWaFwCw9Ym8WxECU61Fd1nJn1mnuUiVCJSpdQF,0.0,7.01,New
1ZjZ3RD3gv8zSqKf2CE4xiym3k18RCQvpzBHNGCLk7ob93K,0.0,0.0,Old
14TU2D5CJkuJABVxfeLyQjSVMkk27pxbwevwM3AS5H36trb2,0.0,1.04,New
16ZhdJtarLviw4uyB3jwb7xZ5CYQRZotGKkS9i8GdHGtAhpJ,0.0,1.58,New
14V4fiRFYEoXCFxTcdUzudn5whN4FFTvknvrn1EJVRzQ62tT,0.0,1.01,New
1pw3DfU2kGNdMPf4Epn9Yo4KnjVhNk76NFKzkkjgp7tnRWc,0.0,1.01,New
15DRCSA3xvc2GE23xik2PJ5BcokajRTShUem9Lg8FJQeZ1A1,0.0,1.21,New
14JeE3qyFS7R6XfCsYMxdwvaH4YbjS45EdZSoCkur1j5xWdY,0.0,1.21,New
16GRrcgRkYyW5EZD6XidbEZQS4Dgvmz4Pu8gxuBvJ2gSugT6,0.0,0.0,Old
12jwRRRf1JaCUuHvAUuRbrLWbu7YPvELKuvGwmSeMNLqzq7R,0.0,1.53,New
1P1wojX2e4szLCM1bxeuktMv8uY3rAw8KZik1hVxu8Ac8tR,0.0,1.01,New
1J2ZLkrLsVogskhdPe8CRxkZcK8dujjGdF4Gk46PgLJs4X3,0.0,1.02,New
15cXq3DHspyAttDcJVD3RYdZm2tcxJBWaWrH9mPrpmxLBv9U,0.0,1.02,New
1k9vqNQPCcqmCNxSCMvyJfQDknyrzWTgXakdJZhMmYmkLPR,0.0,0.0,Old
1e8hcisxP5fknreBk8fVpENMmjLjhuye9Xf6Vt5qtBUHaXV,0.0,0.0,Old
15nzCyVVdYeSG7a2PnuxexUVzC9TiLDRns24fc4Kmm6M4uLu,0.0,2.73,New
1HQdn2xgZCFzocDJNwHiPbqqxe4rxm5ZuxjSuKo4pLs5VGp,0.0,1.01,New
14AuRkjaskrRTX8C4pqGQZQXYc8y766g5mUHgW5zfgwQj1RH,0.0,1.08,New
1KxvB41KqTcZiE3TGusXNuFJ1cmP6FKQFhekQtciopei37e,0.0,1.17,New
12irLmHcgh1oyHLYtafzmJFHRNee24zMsP6faUFN1DpjRUXj,0.0,1.01,New
15r15egf8wYkLiV8kdRdiwj8rWAM3v8bpMexXfHKeGGrsF8K,0.0,1.15,New
138LMDkQCGZfvYapHBBrmqpp4NLJgcipX8QmcV8AYSoF2STh,0.0,1.01,New
1633KpCc8qFCgnuys9w7Xv1UJfGN4NuzPkatCkc149JcjnqT,31.63,42.96,Old
13tqV4uEaGRYvBdYkE93Z5RREWwomxkPBH9Bdn7UuJvrohvT,0.0,2.26,New
12vFnQkz5g1phoJcY8PM9fFrBigx8yYbqNR71JXHbdhvJd2Q,0.0,0.0,Old
162xjAu6MGiCMXCZSTeBVfJL17wsnoYFoMq4v9csBE3MsZPG,0.0,1.01,New
16FyDxddYpYdpwRNbsstczuc1PLYSRhxdKxEVB3FGNsHbNSP,0.0,1.0,New
14PjbfMewkJKnYS33LZWGJyC9PitvpGDMt5NxUyEzeDXKHTT,1.5,1.03,Old
13uADiR1mkCiRr7RKs2oXUEEm6pa4n6WhxfaVn5u5dykXkvg,2.11,1.02,Old
12CPg2CdRxS1MNbDXTnk697wQAAEmMk9XfuBBBruDLwUokN7,0.0,1.02,New
15yW1guhm5385ygxUmMD3wntq1STxx6uuesyoPZt53zGQ1xu,0.0,2.48,New
15MWFwnNA4jHHBUn2xhoxXkyj4tAaUkyauMomXKZcnKKM856,0.0,0.0,Old
16FbYfCU8W6CXgnztE7T3J3FP9XjPMLaw4adNpop66g2bLFE,0.0,1.02,New
12xtBfinY11bJZDRaZgu6GgAibhHo3jdsrEsUsriGoBjZ5Mc,0.0,1.55,New
19zrKwdvCKpibLPQnjbEkWd5okkDjQzVw4zo3LVJDbPZnFs,0.0,1.3,New
1bRonKuNWUfrCqndqHnakdLzdd5QDmZ7X4tkMf3xSiebVME,0.0,1.02,New
1UPj674P1k9SWqoDoHUAffQ52CykyP2RRAMxqFd412ugN6n,1.1,20.46,Old
128rVvfAHX5zANGVtWDkNUU5QVgqxpNCLcoyyQurDwu3CcmX,0.0,1.32,New
13YHPfjKscBjHnkVByN3QALgSuGpBDtWMaTTGeVkNBKUrKhe,0.0,1.01,New
15wpuTTQB88PK7WyhinDDaiWRQeTD6PL5o1eLb48tT1TCHs8,0.0,1.59,New
12nDnjAmZhdrj7W9wBbhdZ8KfqS7QDH9KAjbzFu7uTtc36qr,0.0,1.02,New
14akJpGK1faUwf6jB3hqBeVcR6az6FcoySm9Xfjcz2Pud4GN,0.0,1.01,New
16XQ7iSmjLtQA6qFzAEyv4tDbk1zCR33tqoE6TA2caFyCycr,0.0,1.01,New
13W3etniMDij2SM6o6YjgEA5gPXRYDeBc4Se2zfpU2kvXPwD,0.0,1.01,New
1WLZu7qjCACPKtnVpd37nUpwiWFvCphjLUBYVXRcjCS2D8K,0.0,1.02,New
13WK1Hbs46uVdbK4VkoJQXvMEUV4NcLoxfAXVz7qgPyUDPfq,0.0,1.15,New
121DtaRUckb9uDiT4aWrHf18cEYGE7URWgpnDXyDb1mRdwJr,0.0,1.0,New
15UkwpVVaRGpn3P8oWs1nk2P6FSN8w6VdnLp8Vs9mXgPJDZi,0.0,1.01,New
12NYHW13pzUWog1NSMwCLzk2ZcmJ7TtkLDchRPFFrgPtThWt,0.0,1.02,New
12vKbmRSTvvWvjndgY3YTQRC9pPr7anWS5kAKTGaEWkEFwJf,0.0,1.01,New
133XU6aYmhTwLTCWW85YiR1BhJGqHQSEHXKLbL9A4yGdPpqw,0.0,1.01,New
12eQUHCpXPHMyZHmtLf3nty9r5RPMQCJkKa1i9NBwmiLdQAp,0.0,1.02,New
16D9F8iRfTyXMyVh1Yv6vTc2toni2QGjXDk8mam7xQa4uQiA,0.0,1.01,New
13GY7oyb78MWzt9xFduzoc4kKHc5gAgmeNzVMpZWDmfR75Zq,0.0,3.72,New
13xbSKbSHv2DLqe2hDbynRJNqYCczFLibhwHPrqn9EmTz4dC,0.0,1.01,New
14rg514p4RjdMqqooCJJnx8ac62VkiN7cXyPNofP3U28fQRA,0.0,0.0,Old
15wKfhhHYiX8PbbKXKHrTFfW2DgumYWUd8YcFRYmAkDqoupy,0.0,1.26,New
13gcTk8GmNcKY8RQHiLZ9bQjsAzKonAyKNfqetSnv6PDf2bW,0.0,1.7,New
15ce1dwwqDgk2kQaGuxbkWxz3HSfSRHNfkWQ3uGQa52A9WSK,0.0,1.76,New
145je1RFh1vsAnkmurLWZZq9GLZkQSYemE8FpKfjFJS4c1iG,0.0,1.02,New
14uh29PmGqnpoGpMdaZJmAFwey97AtcCP9mC1FJyavkuQ4zL,0.0,98.73,New
1j2u74CFHUc4SWiaBSxLEZKmmK3PxrSUAxYSQKcXZnSmVii,0.0,1.01,New
13Mq4KSWQZiNyaUemMF3yKxMCeRDPSr2SR3bT498WrTbaLQw,0.0,1.02,New
1123YXUjy762hnrLCak1KePdog1bge6j7CucasLubzJQrVom,0.0,1.98,New
1TQDcsUDY9rWG6ckPvHuSqsidGULEHuYBiMewpQcycu9PFj,0.0,1.63,New
1vKLM12YCmorXJztUgK9XTnL5DK9CMt1wmGfY2kwZmNhs3j,0.0,11.88,New
1uwHciauQ9YFqJPVCmPmbYBnF74R8LVbJPAWbJrWMdm7ueh,0.0,0.0,Old
15pGyGFF812fsfS3CemsqZ4SJDvuttyQjkFexaSXRGi5uJRU,2.25,10.8,Old
112AMvLrhwTBUiUn6vWCHjkoszfnUuC3Loq5C3GeHuqvbCt,0.0,1.01,New
12rdxRrMYR9m3jioHWBqvATFEpqybcgBFdqtktF7y6ayB3eq,0.0,5.89,New
1nD5eGmPs9goKuPy1sJVrLMD9ZFYP9wTn8SSYHHnMteLB9M,0.0,18.87,New
15ffg3Tv1R2xh6FPhbHpTY6vT5q6XBuYkGV4VpD18byzgJnJ,1.02,1.02,Old
1nZRptsqmbNDTTKSrARUib7SdfjZtJdrpaFm5CWMsgruFq2,0.0,0.0,Old
14gZLDVY5u7obBpjrGYEGpyyEwFrwXHnCU5zk9hG53koLRqq,33.66,32.27,Old
14dz4T7vsjKDkktL7X84wFuWu2YcpkymnPGnGnBdLETQbzmj,0.0,1.01,New
1jyVdsWrMCw2acDzwyxjYtobx4qoNTTCo6kHjYhzwe4X3tf,0.0,4.51,New
138T9rYPBp9GXLBgeNB72bCUBEtkfktu9TL64U6SCuJE87tQ,1.0,2.57,Old
1bKA38Kg56oo6CrhuJdderVHct7jwBrFUE1uagkCdoc1WXM,0.0,1.01,New
1QzfXseVSDw3zZqzVaVk5Lyp4UjWqMin1Jr2aA8BfF7cdUP,0.0,1.01,New
1jHavk8JRTv4LoLGkHAAEVoSgtbN3pC3zxRMaEH4tr3bWtT,0.0,1.01,New
17H3dZnTZoQsLXc6zBALiQWPnm7wnTnQWRAzbTLoNJH7zj2,0.0,6.71,New
14E34zbf1AGyFm4oxjHPvg46pqmTLyrJTK4VjoFYZWH4UcMc,0.0,4.21,New
14Vm9FcgtadfHRsWKdVRSSs8nGPZqtZzBfmXTz8A3F3ze9Gd,0.0,1.01,New
1241pPXfckMXf3witf9JY7dF7HCU2zFzFvqDDetC33f8Gy1g,0.0,1.01,New
16Y5iKGE98196uBvWVsVAHyL3eK5DwDkZgoCX4F8yCjXv4Cd,0.0,0.0,Old
15z4uN8mam2d2LNks5S8y8ro7qz8FmUBBVUsrfXtnbFWsbe6,0.0,1.34,New
1NmCxUutxAJZ92CnzMQVvr4sxkpFroAKE9PprskDqbutVMw,0.0,0.0,Old
15AkgPBqUXhbTx6oL9gFhUub5wS6oSGWbFRZGwW2gQW6Mukh,0.0,0.0,Old
136BwX87A3BFuFGdsNzJMY5nskk12qBo4MZNmNXGPawX3nxX,0.0,1.01,New
1qGAShn9Dw2apWVNaDVhhscyxeqZEMNHxbufPZHbQ4VhGCZ,0.0,0.0,Old
14rvEFj1MXiC97g6ft96CDxycMeTkX1QUcAzwgzgS7ZGnbQd,0.0,0.0,Old
15D2oVa6c2CdiupvTmAuAkDn5gA4Km945HtwH3A8msfyr5wy,0.0,1.01,New
15u7MnZ49yftpbC7hyTkd684JQvSRMG9AKQLG3juzMqncTcG,0.0,0.0,Old
13Xutm7vSHVrMzFYCPaVfq5D2euhK3vRE9NR1T4nuvP5XYdz,0.0,1.01,New
12CCayqx6zuysHb8aQhAdiFthnS9anHvppFLZS2GwawSBPTK,0.0,1.27,New
1t5RM9GwgvZMqC39yzbqS9n2y4625qGs7WCqnwgjF7y3H5S,0.0,1.67,New
12xcHDAU9Wcz598cxD8Go6vae2j2kSCsXmGatjAKGGUhNQ4x,2163.39,2164.7,Old
15inXMt8DCUidamJCAwrNmhGMEUajyCQSnx8NHUh98Gx7SkX,3.08,1.45,Old
14uCM6z5zmQ8p63ivrPKWAWzi7r5ZGbg41ibnVYZo3bhZ3TW,0.0,1.02,New
16FJnjRLg7sEWhkhygP3xMiB3VdHEvrBy9PKxrB61wneNXbT,0.0,4.43,New
13e7NiWPH1T2fAw54FfKzuPQxBK1o7oQDKrPvXjRKmge1bc1,0.0,1.79,New
12ETPPp9p8E4Yd84B2DHGX63E4mSRy4JA9BFzzYTyV6qJmm9,0.0,4.13,New
14GDC7qRFJZRfPC2Lf1U5hLfVAjAMg7icmuzHwWXgNXpirEM,27.68,2.27,Old
15DSMZ4qpkSmVqg4kxVfnRqW8sE4J1FBfi6aXc9uk97rEWV2,0.0,1.11,New
13W3tcZ73tFEPB9FZSmitrrPGpS26NBi7RVzkGxX6XcvcERR,0.0,1.56,New
1654jdK6aqKionqSzQP6omoAQYwSs9J3PHqKttuCrY5CqhbV,0.0,2.32,New
12sTCn4j7a33oRtmnGVn3H53uQkR6LFHkgyZ84uFran4aBNf,0.0,1.43,New
12pzpTJ3Wf8wFemQBwVxo3YLCfRNZPBRipuZ9ZnD6eti7Vk4,0.0,1.0,New
15r1745TPPM7uWWpnMBP4u48RDstFcHsbz75jDkfQUh1DyXz,0.0,3.16,New
12NJGt65FEKwp3obu5siGRKPQxKeNsDjqTcFfGjbm53r1NEn,0.0,3.13,New
16XT36E846bqQtMKgnyTRV15yQki5Fj8MTYycfwmcTBMJ2kr,0.0,1.37,New
15PNugxFCTBWpMEQ5Yj6J4vHXaSmwP53y8TxybM1J3292qmD,0.0,1.01,New
15LuWzWDoWekRrrDRhRSJJeUnhzE1sfMVudBG7wnRpPaW3aL,0.0,0.0,Old
13ov8frwgP19698bLQ6tgWKaBtyApahVGB1bgxfgL7BNdoW6,0.0,1.09,New
12n1HiJbJmhhtuULWwjGTcaHPvF9em4WtoPkuYRNeKCyBYNL,0.0,3.85,New
15XJzcw4g4p23QPzjt3wwWU7W25HMc9xDPye2oKcCYnVdatC,0.0,3.35,New
13DZGUoHadc6EvNc5F9FxkBAyHyLyrsEQyeTrZ45mvrkUcxJ,0.0,3.59,New
12KkHM9tUmVVevjft3aJFiPftAyqCxcq4e5RK4P6U6AE1j14,0.0,1.34,New
13BVWnoybGRRQwGhiHZf9sVwug5mtKgbfWWyEVnQRHmpX2La,0.0,5.39,New
12VwBJxCXqQzttSUJQ7UibNXUpJ4wyFLTw2YiLjW78fTNWSj,43.08,41.5,Old
16XStyaYP6xHZNh2iTdSjJwWjet27MTTFZ6c2YaqVmki5Vy,0.0,2.89,New
128pQR25MbPMbYKNnN6Stbg5nGVr1F5CZRGDzNuHptKeGJv8,1.58,1.02,Old
16AFqSzQGqu4Qs3i4gVbpvezKfAimxhkVGvFB7AYTWif92Ns,0.0,1.32,New
14Sh8FuSU2xx6ro8oAVtT6AaNgudwfebcXtequAFZTf4rrnH,0.0,0.0,Old
14TSj5sk1M5Nn8fJUGgv6UD9kz2qSNotqjzJNr6JmgEhnzqz,0.0,1.02,New
1217BdBoy61o4LMSZXccA2wMEJTacV9NT6QWjSLQCJL19fPC,0.0,4.91,New
13MNEnSUDe45bVSvgv6DYMZeCjt5dAHFBdb24FAjNVisMNDS,0.0,1.05,New
141K1fqJyypm1QELV2WshZrY58vGgCJnj9STsQGEoR5SLB1S,0.0,10.4,New
15kThrhKQUJmcpVpNQ9JaAh2G2dFBzN6PitRAYHFTw5X5NGC,0.0,4.05,New
15LojnAHsDUZMbhUmeKHuxBQHQrHm6gMNfW7nefTBxQ2fWcx,0.0,1.06,New
12EJdirUG5PX4FjJwK8mV4citdBoTjoNVhmMTqyvMKDsErPA,0.0,1.0,New
12C3hYTvzpAxEc99EtyZRrXWe9jS2C3uZJhWWffKPAvgtxbz,0.0,3.04,New
16LYmSbayuQufpr1p6caDzzakymU7ijhGMRg4wT7dXsTVmx8,0.0,2.88,New
15FtC8K8oYLJ5tXR9Yr8ixvgjr5oPV8H3jSyrm3WbY6ykWeb,1.08,1.26,Old
1WkwbCMi53or5Ai5FB3EizCVtDduyx6zdrxizuXyASxwK2k,9.23,0.0,Old
14DXejp8zkLR43JoaGPrKcB3TLuS4wX4H2km5ZgeaStX8XFJ,0.0,7.33,New
12YaSNYwcSvZXdRDeVqWGYvyeRqma2uH5VhpaTzhJgN1dkYe,0.0,1.0,New
12so6BAMxs4J9fDxzmDTEJVbJgENKEgbsv3aNmNhAa5HQ7ui,0.0,1.01,New
13MWpVbKpRGFtg7muniLXnVoV9THFzFw1FutvxDnNdn8yV5Q,0.0,0.0,Old
1hEbW9rbtLmkiVepxPYVZxjy6bYsydwbGp21NfP7aw23VF1,0.0,1.23,New
142nxN9XfJnEx7QXchBDfc2fdBuVZuTYXzDTqMdfprpso9Mo,0.0,2.22,New
14NEUEGnJh829A2ox4XvBtqjtmHP5mLB6EcgieC8HssJghAz,0.0,3.46,New
13aqCQG6etBqFmwcfsxMozoXWPW2FPnmqAbnj1MDVW2d2y86,1.75,1.0,Old
15XvzFUHY9M1U4BsvckrgdL8KBUpFSKVyXtn9TSP31sBPuzq,0.0,1.47,New
146Bd8PoRGete8Vuxb8F9Pctqu1uwaJMb6Xs4qLxLA9p8W3B,0.0,8.85,New
129eNuhrFU7Pk1tYB8Ei3raHzhfo8DDJNDTAWWns73HgugSs,0.0,1.01,New
15z1du9NwRQLuDYYofuzwsvYdXjToWTFu1HEoSpJ95EoukR2,0.0,0.0,Old
1KiNKdmWjQuTyrSF3FoyWGAHx3JiiQoMacGTsvRMPDynCww,0.0,3.21,New
15MNwfb9zbjK8X3vjgXEwNHXm6E6uaU79d56jZBaen87DXbf,0.0,1.0,New
1c55dwu1DK6jJnqDX6eY9S2uH8xTHYLme6L25MhGipuadQv,0.0,2.94,New
1ejJYCxjMNvPh9J9fRUhPFzXgvtVdrD1HXGiiPYxB6HyMnm,0.0,1.01,New
14MScjfrjPzgCTXp6x331dxQ9gQzY6XyAAZDAKXcsdsJj1sE,0.0,1.27,New
16LcFg8cZcZhehwoRtopd253XBMEwAcLSHkEGT9upVdgZnnr,0.0,98.77,New
1eqsM2YezepfvsasA3S1Yuo8NwLUbCXdvmegn1TJo9ikmrw,0.0,1.01,New
12YPkBkrSYmPUP7hL5HzoCfU9qTzJpENQ2cY5VNNCbLxSMWU,0.0,1.0,New
13AxZoH1kG6vdpVQ8PxkPxDJ2LsMvBrY9ZkJBVEhmtScX8Rr,0.0,4.47,New
165b69URSzowWYaPAHv9C6Lk6qtoTfRraC4hiDL2NLaXcnR6,0.0,18.27,New
1PCFRvxpusmBu2ehGwYeNjY3cS65BW4Q3eFMuzjFHoZfazz,70.54,69.85,Old
14YAGpniyVXLsZoBWg686Q8JQt37Bjm9g5r5Q5VRAe13KwdQ,0.0,1.01,New
12NN1zWLnYBRHKCGFETmyH2Q2o362MpQBiY4yc786jyCTeGR,0.0,1.01,New
15mFR75dufAPDRdCzK8XgjpCnBxphsYgRqJpxLoJ478J5fh4,0.0,1.02,New
138UQGgY8zjxSGSozZSJDrKy8J6ZnyRCdJny72RsECZodarr,0.0,4.54,New
14XZgo3LfYemAngvw6DhqLTjRTz1nHk9haYXnMKT8BoVzquc,0.0,1.0,New
16D9c4gU6DLXkiWpgrR6oDR7KYA1vbJPHPso7k6ZvJkmrRkv,0.0,1.02,New
13EUPp2YCWBz8L3DiiSi5oY44KfjsRqCpm9jqMkEpfZB8uAS,0.0,1.01,New
13YZQckVeMMBAbTbLzPrE9sG2pnqL4NzVojR6ncjnckNdwKj,0.0,0.0,Old
14uWD5HMyq5nPGqMc9sZURmNhEkWYEdT7XAwd2PoCRTmsqtE,0.0,6.0,New
12eJvHtSjHXZH4wRxihyq9q6j1h1TvTEeZCvxzpWCZc5DPQs,12.71,12.33,Old
14aBhiRU3YLN2N21KQkAaUcKiRWKhjGRt695gNWbxC2t4kJy,0.0,1.25,New
12CHrncUJDLHgm83UvTY2YRq6NQPWmr1RwQgYzsXqTR2pofH,0.0,1.0,New
1PASyhWpJXA6nHY9AE1Z3Z4pYx6xFSEM29Dcd9ZWBn8xwYb,0.0,1.01,New
13miRbmEXy7qzZ4KAzWPuSFytLeUCJY1gBLSTkjydm8Nubxh,0.0,3.25,New
16VCeQ3ZyEUNhrFwfYxxgs2mTk1bxVhvgAbArTQE4uCwz4Bp,0.0,8.2,New
12KGYnZz5SQbSQRYqwU2ZrzQF9saq13wEZcVS4WNSvp2byYd,0.0,1.0,New
121nqTS6Uynj8z2Az5v5LCwYna9qB69wqqbvmhd5FcaDb1Pn,0.0,1.63,New
15toFkdepLfYeoA5Vy2Arj1fK94w8cn16dbHmgpaKraVT3Xx,0.0,6.6,New
1538TVCwm98QtN1DWPZWtcmBA2tY7h3ABkVbNg2Z3J1Tzhme,0.0,1.01,New
13zTWqAaMvoHManapeGnAi7dbCxcyxR824Na9fG5jC3pfNFz,0.0,3.39,New
13wmMm4FRShxVHYwU7wCtGrhhsMMMVbvpUik9QzenVWMzcbV,0.0,1.01,New
14Myt31GFX7L1YrXttHQZpSAipaUKfinGdCyBe4ywSJ9NjS3,0.0,10.02,New
16cMH7Vhs3JWu9ZtwvmkXvN8m5yj2GN1wZiBk7b6dSRpfowW,0.0,2.89,New
1279yU7GW61RSA5S46rpZrJsrPiDF3iPqfnSn7dMeUd8oA5o,0.0,1.01,New
16kbqYno23Eik49kFinu5kHUj9i2WgPhYzqSmULYA4pFJMhC,0.0,1.01,New
16m2R2EuQn8PWxMKxEm4HTqfjhUwDb4Wd9rwNWSWoL7nSQtS,0.0,1.01,New
1pYXu6rXmH35Y6Ey7VcJAKqbGJMnpYarBAhkFXRASz8Mf7U,0.0,0.0,Old
138RSFzbCrnW3seBnzNk2VYJisJoT9KVWDpmgHLGBugeR3Cw,0.0,1.11,New
14zxAbMkiYqSrXwQETTMtrBCzNFKTe3QVoet1FKHqpDJa1ND,0.0,1.24,New
15fWND3tdi3bHomqivQ4LiRjW39VZ9Xb4djnes2zhUMUqgJ8,0.0,5.43,New
133RQNw5FitVvujQWKv72UvFNP2k7B9GxZCo3Hr65JjjGksJ,0.0,1.01,New
1hDsGwmoPJLa3oHYXFgTj8eAiL7wCUtSMViRehuLnNbwthc,0.0,1.01,New
1WR2QFQQA7aFUzMo2Qx2wY1JewXu7RLfkpVvuDiiuAiUDLH,0.0,6.07,New
136DZxZmAbEynBgdFWxqaSRoRgvUumrqPHyMg57V19MhNxpY,0.0,1.01,New
1uetcZGTqzZAUuL5iupjGkuxYKXcZeuigsNKu3SQ1dvEegs,0.0,1.01,New
13eLTpueSqYtKYCe6NQ24F8gke7FwgpHvm6ee8qo9KnBzBbt,0.0,1.01,New
1HGbrG4toGKnDbRzV2pJ6GwHn5dNvTLz8GJNGY43cUqdAtn,0.0,1.01,New
13iSQQTzEZYysqupu6s44t3Zrj2Ly2fHHpioYKtP1Y63iqJh,0.0,1.01,New
13NdyhorexvNfrV5WBCGLje2hcRsNhtXxEp1ZrC3Hsax3Mzv,0.0,1.01,New
